Total Nacional;Comunidades y Ciudades Autónomas;General, vivienda nueva y de segunda mano;Índices y tasas;Periodo;Total
Nacional;07 Castilla y León;Vivienda segunda mano;Índice;2012T1;123,972
Nacional;07 Castilla y León;Vivienda segunda mano;Índice;2011T4;130,678
Nacional;07 Castilla y León;Vivienda segunda mano;Índice;2011T3;137,809
Nacional;07 Castilla y León;Vivienda segunda mano;Índice;2011T2;141,822
Nacional;07 Castilla y León;Vivienda segunda mano;Índice;2011T1;142,240
Nacional;07 Castilla y León;Vivienda segunda mano;Índice;2010T4;152,604
Nacional;07 Castilla y León;Vivienda segunda mano;Índice;2010T3;149,861
Nacional;07 Castilla y León;Vivienda segunda mano;Índice;2010T2;154,272
Nacional;07 Castilla y León;Vivienda segunda mano;Índice;2010T1;151,408
Nacional;07 Castilla y León;Vivienda segunda mano;Índice;2009T4;154,252
Nacional;07 Castilla y León;Vivienda segunda mano;Índice;2009T3;154,035
Nacional;07 Castilla y León;Vivienda segunda mano;Índice;2009T2;156,515
Nacional;07 Castilla y León;Vivienda segunda mano;Índice;2009T1;154,411
Nacional;07 Castilla y León;Vivienda segunda mano;Índice;2008T4;158,347
Nacional;07 Castilla y León;Vivienda segunda mano;Índice;2008T3;162,064
Nacional;07 Castilla y León;Vivienda segunda mano;Índice;2008T2;167,738
Nacional;07 Castilla y León;Vivienda segunda mano;Índice;2008T1;172,848
Nacional;07 Castilla y León;Vivienda segunda mano;Índice;2007T4;172,244
Nacional;07 Castilla y León;Vivienda segunda mano;Índice;2007T3;173,654
Nacional;07 Castilla y León;Vivienda segunda mano;Índice;2007T2;171,704
Nacional;07 Castilla y León;Vivienda segunda mano;Índice;2007T1;165,976
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2025T2;172,388
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2025T1;168,609
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2024T4;160,632
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2024T3;153,524
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2024T2;152,486
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2024T1;150,868
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2023T4;146,467
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2023T3;143,368
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2023T2;146,377
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2023T1;142,266
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2022T4;142,065
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2022T3;137,312
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2022T2;137,162
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2022T1;136,259
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2021T4;133,327
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2021T3;131,663
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2021T2;129,535
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2021T1;125,520
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2020T4;127,011
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2020T3;131,019
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2020T2;127,386
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2020T1;128,217
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2019T4;127,790
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2019T3;126,172
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2019T2;125,311
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2019T1;124,200
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2018T4;116,361
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2018T3;116,253
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2018T2;112,325
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2018T1;111,411
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2017T4;105,674
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2017T3;106,805
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2017T2;107,503
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2017T1;107,164
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2016T4;104,002
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2016T3;107,183
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2016T2;107,504
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2016T1;101,825
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2015T4;101,661
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2015T3;100,636
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2015T2;99,915
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2015T1;97,788
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2014T4;95,713
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2014T3;95,743
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2014T2;95,881
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2014T1;95,181
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2013T4;96,549
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2013T3;100,455
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2013T2;100,477
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2013T1;104,529
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2012T4;116,581
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2012T3;118,070
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2012T2;122,065
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2012T1;125,406
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2011T4;131,702
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2011T3;135,077
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2011T2;136,565
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2011T1;137,433
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2010T4;141,628
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2010T3;140,475
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2010T2;146,015
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2010T1;142,721
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2009T4;143,286
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2009T3;144,791
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2009T2;145,640
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2009T1;146,901
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2008T4;146,639
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2008T3;149,280
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2008T2;147,983
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2008T1;145,164
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2007T4;144,958
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2007T3;141,781
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2007T2;138,842
Nacional;08 Castilla - La Mancha;Vivienda nueva;Índice;2007T1;136,182
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2025T2;136,262
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2025T1;130,495
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2024T4;126,298
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2024T3;125,668
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2024T2;122,775
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2024T1;118,494
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2023T4;116,412
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2023T3;117,521
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2023T2;116,396
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2023T1;113,148
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2022T4;114,214
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2022T3;117,158
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2022T2;115,121
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2022T1;111,904
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2021T4;110,319
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2021T3;109,467
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2021T2;108,535
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2021T1;104,727
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2020T4;106,271
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2020T3;105,805
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2020T2;105,882
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2020T1;103,977
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2019T4;104,674
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2019T3;104,840
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2019T2;104,304
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2019T1;103,348
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2018T4;102,840
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2018T3;102,678
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2018T2;101,737
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2018T1;100,534
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2017T4;99,810
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2017T3;100,446
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2017T2;100,770
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2017T1;100,426
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2016T4;99,614
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2016T3;100,041
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2016T2;99,700
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2016T1;99,628
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2015T4;100,180
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2015T3;100,069
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2015T2;100,893
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2015T1;98,858
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2014T4;99,122
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2014T3;97,700
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2014T2;99,663
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2014T1;97,333
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2013T4;98,402
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2013T3;99,882
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2013T2;99,797
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2013T1;101,334
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2012T4;113,372
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2012T3;111,494
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2012T2;116,560
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2012T1;120,676
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2011T4;126,972
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2011T3;133,061
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2011T2;135,177
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2011T1;137,852
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2010T4;146,786
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2010T3;145,321
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2010T2;148,929
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2010T1;146,598
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2009T4;146,470
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2009T3;146,187
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2009T2;147,542
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2009T1;144,551
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2008T4;148,864
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2008T3;154,946
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2008T2;159,304
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2008T1;160,686
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2007T4;159,748
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2007T3;164,699
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2007T2;162,845
Nacional;08 Castilla - La Mancha;Vivienda segunda mano;Índice;2007T1;157,404
Nacional;09 Cataluña;Vivienda nueva;Índice;2025T2;215,637
Nacional;09 Cataluña;Vivienda nueva;Índice;2025T1;213,145
Nacional;09 Cataluña;Vivienda nueva;Índice;2024T4;199,354
Nacional;09 Cataluña;Vivienda nueva;Índice;2024T3;200,203
Nacional;09 Cataluña;Vivienda nueva;Índice;2024T2;193,624
Nacional;09 Cataluña;Vivienda nueva;Índice;2024T1;190,301
Nacional;09 Cataluña;Vivienda nueva;Índice;2023T4;181,233
Nacional;09 Cataluña;Vivienda nueva;Índice;2023T3;182,398
Nacional;09 Cataluña;Vivienda nueva;Índice;2023T2;176,747
Nacional;09 Cataluña;Vivienda nueva;Índice;2023T1;174,425
Nacional;09 Cataluña;Vivienda nueva;Índice;2022T4;167,994
Nacional;09 Cataluña;Vivienda nueva;Índice;2022T3;165,509
Nacional;09 Cataluña;Vivienda nueva;Índice;2022T2;163,891
Nacional;09 Cataluña;Vivienda nueva;Índice;2022T1;162,982
Nacional;09 Cataluña;Vivienda nueva;Índice;2021T4;158,624
Nacional;09 Cataluña;Vivienda nueva;Índice;2021T3;153,136
Nacional;09 Cataluña;Vivienda nueva;Índice;2021T2;152,409
Nacional;09 Cataluña;Vivienda nueva;Índice;2021T1;149,613
Nacional;09 Cataluña;Vivienda nueva;Índice;2020T4;151,748
Nacional;09 Cataluña;Vivienda nueva;Índice;2020T3;150,374
Nacional;09 Cataluña;Vivienda nueva;Índice;2020T2;143,046
Nacional;09 Cataluña;Vivienda nueva;Índice;2020T1;145,680
Nacional;09 Cataluña;Vivienda nueva;Índice;2019T4;137,426
Nacional;09 Cataluña;Vivienda nueva;Índice;2019T3;137,372
Nacional;09 Cataluña;Vivienda nueva;Índice;2019T2;133,465
Nacional;09 Cataluña;Vivienda nueva;Índice;2019T1;135,929
Nacional;09 Cataluña;Vivienda nueva;Índice;2018T4;131,023
Nacional;09 Cataluña;Vivienda nueva;Índice;2018T3;128,878
Nacional;09 Cataluña;Vivienda nueva;Índice;2018T2;127,252
Nacional;09 Cataluña;Vivienda nueva;Índice;2018T1;121,523
Nacional;09 Cataluña;Vivienda nueva;Índice;2017T4;119,185
Nacional;09 Cataluña;Vivienda nueva;Índice;2017T3;119,680
Nacional;09 Cataluña;Vivienda nueva;Índice;2017T2;116,976
Nacional;09 Cataluña;Vivienda nueva;Índice;2017T1;112,595
Nacional;09 Cataluña;Vivienda nueva;Índice;2016T4;108,294
Nacional;09 Cataluña;Vivienda nueva;Índice;2016T3;110,368
Nacional;09 Cataluña;Vivienda nueva;Índice;2016T2;108,531
Nacional;09 Cataluña;Vivienda nueva;Índice;2016T1;104,474
Nacional;09 Cataluña;Vivienda nueva;Índice;2015T4;102,820
Nacional;09 Cataluña;Vivienda nueva;Índice;2015T3;102,077
Nacional;09 Cataluña;Vivienda nueva;Índice;2015T2;98,605
Nacional;09 Cataluña;Vivienda nueva;Índice;2015T1;96,498
Nacional;09 Cataluña;Vivienda nueva;Índice;2014T4;94,599
Nacional;09 Cataluña;Vivienda nueva;Índice;2014T3;96,154
Nacional;09 Cataluña;Vivienda nueva;Índice;2014T2;93,777
Nacional;09 Cataluña;Vivienda nueva;Índice;2014T1;91,715
Nacional;09 Cataluña;Vivienda nueva;Índice;2013T4;92,372
Nacional;09 Cataluña;Vivienda nueva;Índice;2013T3;91,229
Nacional;09 Cataluña;Vivienda nueva;Índice;2013T2;86,286
Nacional;09 Cataluña;Vivienda nueva;Índice;2013T1;89,603
Nacional;09 Cataluña;Vivienda nueva;Índice;2012T4;97,521
Nacional;09 Cataluña;Vivienda nueva;Índice;2012T3;97,878
Nacional;09 Cataluña;Vivienda nueva;Índice;2012T2;101,683
Nacional;09 Cataluña;Vivienda nueva;Índice;2012T1;103,048
Nacional;09 Cataluña;Vivienda nueva;Índice;2011T4;110,235
Nacional;09 Cataluña;Vivienda nueva;Índice;2011T3;117,938
Nacional;09 Cataluña;Vivienda nueva;Índice;2011T2;121,621
Nacional;09 Cataluña;Vivienda nueva;Índice;2011T1;125,605
Nacional;09 Cataluña;Vivienda nueva;Índice;2010T4;127,204
Nacional;09 Cataluña;Vivienda nueva;Índice;2010T3;127,451
Nacional;09 Cataluña;Vivienda nueva;Índice;2010T2;129,058
Nacional;09 Cataluña;Vivienda nueva;Índice;2010T1;128,440
Nacional;09 Cataluña;Vivienda nueva;Índice;2009T4;130,266
Nacional;09 Cataluña;Vivienda nueva;Índice;2009T3;130,840
Nacional;09 Cataluña;Vivienda nueva;Índice;2009T2;134,897
Nacional;09 Cataluña;Vivienda nueva;Índice;2009T1;135,874
Nacional;09 Cataluña;Vivienda nueva;Índice;2008T4;145,389
Nacional;09 Cataluña;Vivienda nueva;Índice;2008T3;147,560
Nacional;09 Cataluña;Vivienda nueva;Índice;2008T2;149,895
Nacional;09 Cataluña;Vivienda nueva;Índice;2008T1;148,072
Nacional;09 Cataluña;Vivienda nueva;Índice;2007T4;147,761
Nacional;09 Cataluña;Vivienda nueva;Índice;2007T3;148,170
Nacional;09 Cataluña;Vivienda nueva;Índice;2007T2;147,894
Nacional;09 Cataluña;Vivienda nueva;Índice;2007T1;141,831
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2025T2;182,879
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2025T1;177,714
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2024T4;171,981
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2024T3;168,328
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2024T2;163,859
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2024T1;159,252
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2023T4;155,698
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2023T3;158,177
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2023T2;154,071
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2023T1;151,348
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2022T4;151,104
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2022T3;153,550
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2022T2;150,106
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2022T1;146,818
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2021T4;143,362
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2021T3;142,013
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2021T2;140,067
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2021T1;136,518
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2020T4;134,885
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2020T3;137,171
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2020T2;136,067
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2020T1;135,042
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2019T4;134,915
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2019T3;135,933
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2019T2;133,624
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2019T1;131,468
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2018T4;130,700
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2018T3;130,076
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2018T2;127,000
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2018T1;122,614
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2017T4;121,016
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2017T3;119,130
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2017T2;116,101
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2017T1;112,878
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2016T4;109,796
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2016T3;108,180
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2016T2;106,063
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2016T1;103,663
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2015T4;101,987
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2015T3;101,597
Nacional;09 Cataluña;Vivienda segunda mano;Índice;2015T2;100,968
